,Identifiant,target
5401,1575,1
5402,13002,0
5403,3329,1
5404,3245,0
5405,19252,0
5406,1843,0
5407,11606,1
5408,12701,0
5409,12623,0
5410,11468,0
5411,2204,0
5412,16978,1
5413,2188,0
5414,3201,0
5415,4474,1
5416,3357,0
5417,9111,1
5418,6687,0
5419,10331,0
5420,3997,0
5421,7217,0
5422,3533,0
5423,12230,0
5424,8140,0
5425,18036,1
5426,9570,0
5427,13397,0
5428,168,0
5429,6372,0
5430,8564,0
5431,133,0
5432,1501,0
5433,8552,0
5434,11303,0
5435,18917,0
5436,16263,0
5437,14408,0
5438,15367,0
5439,8773,1
5440,18360,0
5441,14779,0
5442,6354,0
5443,8484,0
5444,11498,1
5445,14999,0
5446,826,0
5447,9294,0
5448,13441,1
5449,12050,0
5450,18712,0
5451,7483,0
5452,11630,0
5453,5497,0
5454,6998,0
5455,12108,0
5456,5071,0
5457,18748,0
5458,7882,0
5459,18738,0
5460,11892,0
5461,18059,0
5462,1739,1
5463,2203,0
5464,11382,1
5465,3815,0
5466,15211,0
5467,8629,0
5468,14247,1
5469,7642,0
5470,14725,0
5471,2303,0
5472,8866,0
5473,955,0
5474,19078,0
5475,9006,1
5476,2529,1
5477,15901,0
5478,13027,0
5479,15235,0
5480,12963,0
5481,13440,1
5482,11213,1
5483,12591,1
5484,3052,0
5485,8138,0
5486,15717,0
5487,11390,0
5488,11832,1
5489,3756,0
5490,4328,0
5491,1804,0
5492,5008,0
5493,11291,0
5494,11124,1
5495,1850,0
5496,15874,0
5497,11407,0
5498,9770,1
5499,4668,1
5500,8845,0
5501,2050,0
5502,9854,0
5503,18852,1
5504,17749,1
5505,16679,0
5506,18720,0
5507,2457,1
5508,14517,0
5509,17341,0
5510,6427,0
5511,9346,0
5512,9352,1
5513,11147,0
5514,1384,0
5515,15955,0
5516,5540,0
5517,4957,1
5518,17351,0
5519,10875,1
5520,859,0
5521,4030,1
5522,10305,1
5523,7325,0
5524,11631,0
5525,11577,0
5526,8783,0
5527,8578,0
5528,18945,0
5529,16661,0
5530,2566,0
5531,14905,0
5532,1858,1
5533,9459,0
5534,8206,0
5535,7144,0
5536,9213,0
5537,9666,0
5538,19192,1
5539,9889,0
5540,19934,0
5541,13836,0
5542,11564,1
5543,11006,0
5544,13506,0
5545,11811,0
5546,15650,1
5547,10435,0
5548,888,0
5549,7378,0
5550,18333,0
5551,89,1
5552,7791,0
5553,6341,0
5554,3870,1
5555,5445,0
5556,18949,0
5557,1710,0
5558,4551,0
5559,2069,0
5560,7039,0
5561,3393,0
5562,5297,0
5563,18653,0
5564,3416,1
5565,2179,0
5566,8793,0
5567,9639,0
5568,17436,0
5569,10808,0
5570,12394,0
5571,14532,0
5572,1523,1
5573,1999,0
5574,957,1
5575,13193,0
5576,4447,0
5577,15464,0
5578,18491,0
5579,3761,0
5580,15578,0
5581,6719,1
5582,15385,1
5583,4017,0
5584,6516,0
5585,11978,0
5586,13945,0
5587,17588,0
5588,10081,0
5589,16387,0
5590,14059,0
5591,11998,1
5592,11717,1
5593,8528,1
5594,6466,1
5595,14900,1
5596,117,0
5597,10261,0
5598,2444,1
5599,6877,0
5600,2683,1
5601,7815,0
5602,3539,0
5603,12819,0
5604,9874,1
5605,18450,0
5606,12207,0
5607,17118,0
5608,15849,0
5609,8920,1
5610,15824,1
5611,7138,0
5612,9810,0
5613,6015,0
5614,17841,0
5615,8936,0
5616,3596,0
5617,11714,0
5618,11730,0
5619,325,0
5620,18452,0
5621,17252,0
5622,10683,0
5623,8167,1
5624,16986,1
5625,9985,0
5626,6761,0
5627,12716,0
5628,11098,0
5629,4468,0
5630,4807,0
5631,16827,0
5632,5216,0
5633,3909,0
5634,15534,0
5635,18398,1
5636,14838,0
5637,11381,0
5638,3344,0
5639,9052,0
5640,10077,0
5641,13155,0
5642,576,0
5643,1246,0
5644,9928,0
5645,10644,1
5646,16474,0
5647,6426,0
5648,5733,1
5649,18581,0
5650,8228,0
5651,8872,0
5652,10723,1
5653,7969,0
5654,7364,0
5655,18234,0
5656,2316,0
5657,17938,1
5658,11935,0
5659,14836,0
5660,7793,0
5661,1956,0
5662,10443,0
5663,3869,0
5664,8810,0
5665,3145,1
5666,5184,1
5667,10194,0
5668,1323,0
5669,6613,1
5670,17228,0
5671,9395,0
5672,17882,1
5673,13566,0
5674,5549,0
5675,18916,1
5676,17805,0
5677,16082,1
5678,5342,0
5679,18378,0
5680,16109,0
5681,7768,0
5682,6836,0
5683,13022,0
5684,15349,1
5685,2228,0
5686,13107,1
5687,5306,1
5688,18836,0
5689,9462,0
5690,8494,1
5691,2798,1
5692,1911,0
5693,19787,0
5694,590,0
5695,18271,0
5696,19338,0
5697,14549,0
5698,7321,1
5699,8721,0
5700,17680,0
5701,7864,0
5702,16558,0
5703,17504,0
5704,17891,0
5705,18901,0
5706,15071,0
5707,3782,1
5708,17613,1
5709,15169,0
5710,19482,0
5711,11356,0
5712,490,0
5713,18649,0
5714,7726,0
5715,12160,0
5716,9291,0
5717,12565,0
5718,5861,0
5719,8191,1
5720,5386,0
5721,16481,0
5722,4204,0
5723,17862,0
5724,13724,0
5725,1152,0
5726,12190,0
5727,10069,0
5728,17652,0
5729,11815,0
5730,16520,0
5731,19003,0
5732,16164,1
5733,17318,0
5734,4578,1
5735,8168,0
5736,16020,0
5737,16660,0
5738,317,1
5739,15420,1
5740,4591,0
5741,5315,0
5742,8942,0
5743,10547,0
5744,9885,1
5745,3731,0
5746,12828,0
5747,2755,0
5748,15690,1
5749,1549,0
5750,18339,0
5751,3436,0
5752,15057,0
5753,12072,0
5754,8306,0
5755,10880,0
5756,5254,0
5757,7361,1
5758,18428,0
5759,17225,0
5760,18164,1
5761,2328,0
5762,7880,0
5763,12893,0
5764,6285,0
5765,6281,0
5766,13172,1
5767,16746,0
5768,4944,1
5769,7387,1
5770,14862,0
5771,16896,0
5772,3269,0
5773,18136,0
5774,3395,0
5775,7794,0
5776,7888,0
5777,505,0
5778,10126,0
5779,9436,1
5780,12080,0
5781,17851,1
5782,17695,0
5783,533,0
5784,6622,0
5785,16485,0
5786,6377,0
5787,8108,0
5788,136,1
5789,5526,0
5790,14494,1
5791,3693,0
5792,12074,0
5793,3655,1
5794,2259,0
5795,15380,0
5796,14175,0
5797,13624,0
5798,11558,0
5799,2571,0
5800,9819,0
5801,13183,0
5802,2613,1
5803,9159,0
5804,1045,0
5805,10711,1
5806,13159,0
5807,9745,0
5808,13653,0
5809,4195,1
5810,19112,0
5811,10716,0
5812,11035,0
5813,11123,0
5814,16465,0
5815,135,0
5816,7588,0
5817,1547,0
5818,7991,0
5819,11796,1
5820,4791,0
5821,7826,0
5822,1419,0
5823,6552,0
5824,7833,0
5825,7514,0
5826,19212,0
5827,11908,0
5828,13126,0
5829,3511,1
5830,16343,0
5831,4454,0
5832,3246,0
5833,7649,0
5834,18598,0
5835,4722,0
5836,18625,0
5837,11837,0
5838,18239,0
5839,2260,0
5840,15934,1
5841,1895,1
5842,4090,0
5843,13555,0
5844,6771,0
5845,834,0
5846,10002,1
5847,15971,1
5848,392,0
5849,5122,0
5850,7756,0
5851,2400,1
5852,11482,0
5853,11162,0
5854,15113,0
5855,8425,0
5856,2772,1
5857,2076,0
5858,18828,0
5859,12518,0
5860,4678,0
5861,16108,1
5862,2214,0
5863,12294,0
5864,2759,0
5865,13475,1
5866,7773,0
5867,5502,0
5868,1177,1
5869,1636,0
5870,3630,0
5871,11791,0
5872,3420,0
5873,7015,0
5874,3237,0
5875,19403,0
5876,12240,0
5877,6005,0
5878,3296,0
5879,9308,0
5880,4837,1
5881,18405,0
5882,1182,0
5883,3768,0
5884,7667,1
5885,16850,0
5886,1180,0
5887,8040,0
5888,7665,0
5889,19788,0
5890,3088,0
5891,13173,0
5892,16255,0
5893,13594,0
5894,13713,0
5895,13972,1
5896,13091,0
5897,3248,1
5898,10843,0
5899,3938,0
5900,12694,0
5901,11050,0
5902,15571,0
5903,19041,0
5904,7435,0
5905,16192,0
5906,10680,0
5907,17230,1
5908,18969,0
5909,11979,0
5910,18152,0
5911,15871,0
5912,16305,0
5913,9167,0
5914,19770,0
5915,14757,0
5916,610,0
5917,2928,0
5918,8179,1
5919,6420,1
5920,9925,0
5921,16975,1
5922,3654,0
5923,6148,0
5924,12631,0
5925,16740,0
5926,18243,0
5927,13679,0
5928,9593,1
5929,14916,0
5930,17203,0
5931,4475,1
5932,4502,0
5933,7336,1
5934,5608,1
5935,15387,0
5936,7799,1
5937,6563,0
5938,14244,1
5939,1197,0
5940,3793,1
5941,2818,0
5942,16357,0
5943,19937,0
5944,18946,1
5945,10740,0
5946,18295,0
5947,107,0
5948,28,0
5949,16261,0
5950,9658,1
5951,2007,0
5952,5757,1
5953,13855,0
5954,7213,0
5955,11190,0
5956,6176,0
5957,3760,0
5958,9251,0
5959,4846,0
5960,7524,0
5961,17496,1
5962,5808,1
5963,2676,0
5964,5068,0
5965,18182,0
5966,10826,0
5967,3135,0
5968,11215,0
5969,16099,1
5970,12871,0
5971,12935,0
5972,11055,1
5973,6948,0
5974,7543,1
5975,6109,1
5976,4136,0
5977,18657,0
5978,5573,0
5979,10312,0
5980,3744,1
5981,1273,1
5982,6524,1
5983,16876,0
5984,2047,0
5985,18710,1
5986,2225,0
5987,11022,0
5988,8183,0
5989,12296,1
5990,16129,1
5991,14468,1
5992,17122,0
5993,18587,0
5994,3247,0
5995,3999,1
5996,6424,1
5997,14165,0
5998,8903,1
5999,977,0
6000,350,0
6001,11973,0
6002,7179,0
6003,124,1
6004,7803,0
6005,9919,1
6006,18088,0
6007,2341,0
6008,14780,0
6009,15346,1
6010,13991,1
6011,9515,0
6012,18128,0
6013,8366,0
6014,8890,1
6015,10292,0
6016,16964,0
6017,7635,0
6018,5864,0
6019,14353,0
6020,11865,0
6021,6635,1
6022,14413,1
6023,3682,0
6024,1534,0
6025,13643,0
6026,16084,0
6027,8493,0
6028,3859,0
6029,11353,0
6030,549,1
6031,18912,0
6032,18348,1
6033,18248,0
6034,1658,1
6035,8831,0
6036,12657,1
6037,10886,0
6038,8076,0
6039,11795,0
6040,17009,0
6041,10044,0
6042,12817,0
6043,18343,0
6044,16116,0
6045,18619,0
6046,8150,0
6047,9653,1
6048,16410,1
6049,13482,1
6050,2211,0
6051,12578,0
6052,1350,0
6053,9826,0
6054,5225,0
6055,10330,0
6056,11593,0
6057,6636,0
6058,16938,1
6059,7870,0
6060,8864,0
6061,15270,0
6062,12747,0
6063,17277,0
6064,18558,0
6065,9661,0
6066,13311,0
6067,3791,0
6068,12965,0
6069,14944,0
6070,14003,0
6071,5332,0
6072,15796,0
6073,9917,1
6074,10398,1
6075,11227,0
6076,369,0
6077,13668,0
6078,17288,0
6079,13720,0
6080,9248,1
6081,3188,0
6082,1586,0
6083,6407,1
6084,1845,0
6085,6603,0
6086,7644,0
6087,8208,0
6088,6113,1
6089,18002,0
6090,9364,0
6091,17474,0
6092,14789,1
6093,3873,0
6094,13648,0
6095,2469,0
6096,16904,0
6097,16621,0
6098,3927,0
6099,5847,0
6100,10932,0
6101,19029,1
6102,5224,0
6103,11070,0
6104,11904,0
6105,9703,0
6106,2760,1
6107,5471,0
6108,11646,0
6109,16647,0
6110,14032,0
6111,10143,0
6112,16101,0
6113,2009,0
6114,17366,0
6115,1095,0
6116,18882,0
6117,13777,0
6118,11500,0
6119,12189,0
6120,12424,0
6121,14771,0
6122,6515,0
6123,8350,0
6124,19862,0
6125,11876,0
6126,13900,0
6127,4284,0
6128,19529,0
6129,4108,1
6130,7983,0
6131,15233,0
6132,13669,0
6133,13919,1
6134,12268,0
6135,4141,0
6136,1288,0
6137,19079,0
6138,16003,0
6139,15232,0
6140,7505,0
6141,9618,0
6142,426,0
6143,5308,0
6144,11464,1
6145,14783,0
6146,8739,0
6147,10671,0
6148,15526,0
6149,1773,0
6150,19972,0
6151,7337,0
6152,15810,1
6153,9736,0
6154,19920,0
6155,5481,0
6156,1487,0
6157,13709,0
6158,12765,1
6159,1215,0
6160,13805,0
6161,8777,0
6162,8795,0
6163,278,0
6164,11216,0
6165,17473,1
6166,7618,0
6167,11028,0
6168,17711,0
6169,13438,0
6170,3565,0
6171,924,0
6172,3,0
6173,10608,0
6174,15096,0
6175,13344,0
6176,7489,0
6177,19926,0
6178,759,0
6179,4482,0
6180,814,0
6181,3586,1
6182,6463,1
6183,6949,0
6184,12915,0
6185,3845,0
6186,15187,0
6187,9757,0
6188,13819,1
6189,10950,0
6190,11590,0
6191,7517,0
6192,12887,0
6193,17973,0
6194,5094,0
6195,1735,0
6196,18853,1
6197,10763,0
6198,13550,0
6199,13765,0
6200,6164,0
6201,5217,0
6202,15678,1
6203,1593,0
6204,1280,0
6205,1163,1
6206,16861,0
6207,15432,0
6208,970,1
6209,230,0
6210,425,0
6211,6974,0
6212,291,0
6213,15577,0
6214,13937,0
6215,18592,0
6216,14601,0
6217,18761,0
6218,1481,0
6219,4320,1
6220,4700,1
6221,8727,0
6222,17643,1
6223,6557,0
6224,11885,1
6225,11868,1
6226,210,0
6227,3701,0
6228,875,0
6229,19701,0
6230,11453,0
6231,19751,0
6232,3819,1
6233,15968,0
6234,5235,0
6235,1886,0
6236,4293,0
6237,10962,0
6238,13322,0
6239,7499,1
6240,11267,0
6241,9615,0
6242,2752,0
6243,8334,0
6244,15277,0
6245,3365,0
6246,6478,0
6247,1841,0
6248,11992,0
6249,8280,0
6250,17679,0
6251,3066,0
6252,17036,1
6253,7947,1
6254,7996,0
6255,1193,0
6256,11592,0
6257,6929,0
6258,17467,0
6259,19802,0
6260,16289,1
6261,4939,1
6262,205,1
6263,14805,1
6264,5375,1
6265,3107,1
6266,14026,0
6267,5843,0
6268,15610,0
6269,1084,0
6270,17340,0
6271,5500,0
6272,8519,0
6273,18281,1
6274,13507,0
6275,10280,0
6276,5087,0
6277,8430,0
6278,15333,0
6279,4839,0
6280,5618,0
6281,11106,0
6282,13880,0
6283,10469,0
6284,16646,0
6285,11454,0
6286,15201,0
6287,16142,0
6288,18845,0
6289,10412,0
6290,6163,0
6291,14227,0
6292,18202,0
6293,17167,1
6294,5883,0
6295,11594,0
6296,9729,0
6297,19502,0
6298,8550,1
6299,5017,0
6300,479,0
6301,18187,0
6302,15012,0
6303,15576,0
6304,3862,0
6305,17707,1
6306,19404,1
6307,18879,0
6308,2961,0
6309,3638,1
6310,3408,0
6311,866,0
6312,14243,0
6313,12383,0
6314,16761,0
6315,7511,0
6316,4401,1
6317,6135,0
6318,16919,1
6319,14031,0
6320,18767,1
6321,10835,0
6322,4402,1
6323,9037,0
6324,10913,0
6325,14514,0
6326,14486,0
6327,16251,0
6328,8030,0
6329,1952,0
6330,11408,0
6331,18082,0
6332,16853,1
6333,17604,0
6334,9314,1
6335,8432,1
6336,4241,0
6337,3649,0
6338,4203,0
6339,12349,0
6340,3556,1
6341,6733,0
6342,3607,0
6343,5000,0
6344,10242,0
6345,1399,0
6346,19905,0
6347,5758,0
6348,15558,0
6349,13746,0
6350,3430,0
6351,1247,0
6352,7585,0
6353,18150,0
6354,4657,0
6355,17480,0
6356,11204,0
6357,7234,0
6358,16708,0
6359,7529,0
6360,16715,0
6361,12539,0
6362,10737,1
6363,14250,0
6364,3880,1
6365,2121,0
6366,11376,0
6367,2684,0
6368,18024,0
6369,4548,0
6370,3712,0
6371,16344,1
6372,6962,1
6373,9909,0
6374,4961,1
6375,8992,0
6376,9941,1
6377,17726,0
6378,6455,0
6379,12344,0
6380,11677,0
6381,10099,0
6382,17025,1
6383,5582,1
6384,13472,1
6385,12988,0
6386,5234,0
6387,14942,1
6388,3434,1
6389,15145,0
6390,11141,0
6391,280,1
6392,13780,0
6393,7840,0
6394,10803,0
6395,3012,0
6396,334,0
6397,3959,1
6398,12367,0
6399,8863,0
6400,8330,0
6401,937,0
6402,18547,0
6403,6811,0
6404,10026,0
6405,5193,0
6406,10219,0
6407,7401,0
6408,3351,0
6409,16764,0
6410,3775,1
6411,11345,0
6412,18766,1
6413,9410,0
6414,10294,0
6415,15194,0
6416,14260,1
6417,331,0
6418,10744,1
6419,18447,0
6420,10392,0
6421,2697,0
6422,9463,0
6423,15819,0
6424,8707,0
6425,10436,0
6426,5346,0
6427,6207,0
6428,8185,0
6429,9136,1
6430,9362,0
6431,14092,0
6432,15433,1
6433,14709,0
6434,18725,0
6435,1925,1
6436,8369,0
6437,3375,0
6438,5466,0
6439,16349,0
6440,6240,0
6441,878,0
6442,11544,1
6443,5905,0
6444,15272,0
6445,2499,0
6446,15711,0
6447,3385,0
6448,12154,0
6449,15377,0
6450,13505,0
6451,14063,0
6452,749,0
6453,4899,0
6454,7263,0
6455,2935,0
6456,6241,0
6457,16178,1
6458,13468,0
6459,7545,0
6460,10772,0
6461,13308,1
6462,6287,0
6463,5272,1
6464,15948,0
6465,2381,0
6466,11988,0
6467,12363,0
6468,3217,0
6469,13001,0
6470,16855,1
6471,17602,0
6472,16604,0
6473,10627,0
6474,9641,0
6475,7905,0
6476,15910,0
6477,19878,0
6478,8407,1
6479,8767,0
6480,6162,0
6481,15403,0
6482,17316,0
6483,13585,0
6484,13388,0
6485,15744,0
6486,1367,0
6487,18332,1
6488,8286,0
6489,18227,1
6490,19065,0
6491,13298,0
6492,6604,0
6493,17470,1
6494,10609,0
6495,5807,0
6496,15709,0
6497,11459,0
6498,16682,0
6499,11186,1
6500,372,0
6501,19161,0
6502,3287,0
6503,19908,0
6504,14619,1
6505,16681,0
6506,6311,0
6507,7778,0
6508,17510,1
6509,10096,0
6510,17612,0
6511,10847,0
6512,9001,1
6513,4053,1
6514,1620,0
6515,9331,1
6516,17521,1
6517,5711,0
6518,8095,0
6519,3587,1
6520,8406,1
6521,1996,0
6522,14208,0
6523,15450,0
6524,6787,1
6525,5929,0
6526,4165,0
6527,13516,0
6528,14061,0
6529,327,1
6530,5705,1
6531,8816,1
6532,1285,0
6533,11720,1
6534,3635,0
6535,15297,1
6536,4765,0
6537,16985,0
6538,8015,0
6539,8984,0
6540,8939,1
6541,6564,0
6542,2454,0
6543,964,1
6544,11846,0
6545,6522,0
6546,5529,0
6547,7807,0
6548,14921,0
6549,9588,0
6550,290,0
6551,13373,1
6552,4666,0
6553,10775,0
6554,2378,0
6555,19167,0
6556,7400,0
6557,6927,0
6558,149,0
6559,12090,0
6560,16696,1
6561,6926,0
6562,11510,0
6563,18160,0
6564,5088,0
6565,14931,0
6566,14037,0
6567,10437,0
6568,15306,0
6569,12507,0
6570,8854,0
6571,4428,0
6572,16888,0
6573,2431,0
6574,14427,0
6575,179,0
6576,7634,0
6577,15972,0
6578,1466,1
6579,8546,1
6580,6708,0
6581,2765,0
6582,17190,1
6583,7429,0
6584,5461,0
6585,14087,0
6586,4938,0
6587,17246,0
6588,6159,0
6589,6041,0
6590,11480,0
6591,16606,1
6592,16824,0
6593,8098,1
6594,14565,0
6595,7948,0
6596,17154,0
6597,8683,1
6598,12769,0
6599,7288,1
6600,18756,0
6601,3261,1
6602,13518,1
6603,2807,0
6604,3583,0
6605,9027,0
6606,8969,0
6607,13814,0
6608,5091,0
6609,18446,1
6610,15656,0
6611,16989,1
6612,3723,0
6613,6703,0
6614,3545,0
6615,18650,0
6616,7005,0
6617,16469,0
6618,1948,0
6619,16061,0
6620,17421,0
6621,18763,0
6622,6040,0
6623,3518,0
6624,6813,1
6625,6324,0
6626,12054,1
6627,16848,0
6628,14723,1
6629,10586,0
6630,16152,0
6631,14156,0
6632,2551,0
6633,10240,0
6634,2995,0
6635,18510,0
6636,14174,0
6637,11706,0
6638,14285,0
6639,10019,1
6640,4730,0
6641,2044,1
6642,8049,0
6643,19723,0
6644,18483,0
6645,6417,0
6646,5333,0
6647,10400,0
6648,17324,0
6649,6587,1
6650,14877,0
6651,7595,0
6652,10348,0
6653,6150,0
6654,4984,0
6655,8248,0
6656,17876,0
6657,5947,0
6658,6677,0
6659,10751,0
6660,14969,0
6661,16496,1
6662,7355,1
6663,2027,0
6664,486,0
6665,6549,0
6666,15992,1
6667,8216,0
6668,8256,1
6669,12738,1
6670,14119,0
6671,13989,0
6672,8990,0
6673,12231,0
6674,6000,0
6675,9963,0
6676,75,0
6677,1255,0
6678,18197,0
6679,13983,1
6680,3202,0
6681,11324,0
6682,2078,1
6683,7736,0
6684,3530,0
6685,3153,0
6686,3551,0
6687,13068,0
6688,18661,0
6689,3991,0
6690,13898,1
6691,3402,0
6692,528,0
6693,6640,0
6694,15123,1
6695,6809,1
6696,15102,0
6697,8582,0
6698,2063,0
6699,14340,0
6700,9417,1
6701,2156,0
6702,17951,1
6703,4955,0
6704,1905,1
6705,14528,0
6706,9617,0
6707,6537,0
6708,4382,0
6709,11568,0
6710,1295,0
6711,11494,0
6712,15111,0
6713,573,0
6714,14589,0
6715,1847,0
6716,14787,0
6717,3541,1
6718,10817,0
6719,14554,0
6720,16757,0
6721,1187,1
6722,3777,1
6723,6250,0
6724,6245,0
6725,18562,0
6726,12426,0
6727,8422,0
6728,8975,0
6729,16635,0
6730,12782,0
6731,1531,0
6732,5990,0
6733,6089,0
6734,1587,1
6735,19044,1
6736,10554,0
6737,4343,0
6738,18666,1
6739,1286,0
6740,13347,0
6741,359,0
6742,6244,0
6743,8233,0
6744,10804,1
6745,5951,0
6746,6763,0
6747,2043,0
6748,6773,0
6749,6434,0
6750,286,0
6751,17053,0
6752,15694,1
6753,620,0
6754,3003,1
6755,11960,0
6756,6213,0
6757,13860,0
6758,12164,0
6759,3882,0
6760,4081,0
6761,13925,0
6762,16528,1
6763,8925,0
6764,14599,0
6765,18683,1
6766,15038,0
6767,11217,0
6768,8420,0
6769,14922,0
6770,6225,1
6771,4146,0
6772,3676,0
6773,8489,1
6774,5755,1
6775,14635,0
6776,1235,1
6777,8808,0
6778,1142,0
6779,10139,0
6780,18040,1
6781,271,0
6782,17030,1
6783,8621,0
6784,15100,0
6785,4256,0
6786,5267,0
6787,18593,0
6788,2748,0
6789,10056,0
6790,3598,1
6791,8735,0
6792,16916,0
6793,15913,0
6794,6538,0
6795,6674,0
6796,5290,0
6797,5893,0
6798,15386,0
6799,11440,0
6800,10805,0
6801,10347,1
6802,3347,0
6803,11817,0
6804,18925,0
6805,19762,0
6806,17641,1
6807,2116,0
6808,1208,1
6809,11117,1
6810,13905,1
6811,9902,0
6812,2094,0
6813,15524,0
6814,13903,0
6815,2911,0
6816,18066,1
6817,1074,0
6818,5752,0
6819,11051,0
6820,962,0
6821,7755,0
6822,277,0
6823,16706,1
6824,3849,0
6825,5387,0
6826,19008,0
6827,5535,1
6828,8511,0
6829,18127,1
6830,5928,0
6831,3531,1
6832,2782,0
6833,13129,0
6834,12642,0
6835,4295,1
6836,16783,0
6837,10937,0
6838,16863,0
6839,17748,0
6840,18623,0
6841,3740,0
6842,16622,0
6843,16113,0
6844,17648,0
6845,7564,0
6846,19615,0
6847,12199,0
6848,7009,0
6849,1293,0
6850,11860,0
6851,17146,0
6852,1885,0
6853,14639,1
6854,19919,0
6855,18524,1
6856,18294,1
6857,6418,0
6858,14873,0
6859,10314,1
6860,10700,0
6861,15663,0
6862,16482,1
6863,19913,0
6864,14483,0
6865,8362,0
6866,2733,1
6867,5079,0
6868,17132,0
6869,6831,0
6870,4786,1
6871,609,1
6872,11921,0
6873,5263,1
6874,4773,0
6875,7084,0
6876,19424,1
6877,13374,1
6878,147,0
6879,11565,0
6880,16333,0
6881,12438,0
6882,12132,0
6883,3915,0
6884,14202,0
6885,15865,1
6886,16201,0
6887,1133,0
6888,14777,0
6889,2960,0
6890,18238,0
6891,18183,0
6892,19765,0
6893,6078,0
6894,12648,0
6895,5051,0
6896,1342,0
6897,345,0
6898,16927,0
6899,12958,0
6900,10921,0
6901,10983,0
6902,13053,1
6903,1203,1
6904,11740,0
6905,9808,1
6906,12993,1
6907,6751,0
6908,13633,0
6909,15411,0
6910,18058,0
6911,15334,0
6912,5377,0
6913,18611,0
6914,17892,0
6915,1039,0
6916,7369,1
6917,17698,1
6918,15090,0
6919,17694,0
6920,4330,0
6921,16016,0
6922,18894,0
6923,11797,0
6924,15382,0
6925,8935,0
6926,17688,0
6927,5470,0
6928,6675,0
6929,11005,0
6930,5741,0
6931,10360,0
6932,18106,0
6933,11788,0
6934,7246,0
6935,15999,1
6936,14570,0
6937,6217,0
6938,8023,0
6939,19402,0
6940,8949,1
6941,13462,0
6942,19016,0
6943,6582,1
6944,11991,0
6945,9465,0
6946,10830,0
6947,3660,0
6948,16912,0
6949,15639,0
6950,1576,0
6951,2985,0
6952,15593,0
6953,2537,0
6954,16374,1
6955,6373,1
6956,11142,0
6957,4026,0
6958,10255,0
6959,9478,1
6960,3115,1
6961,17127,0
6962,5139,0
6963,12333,0
6964,4339,1
6965,12501,1
6966,6822,0
6967,19059,1
6968,10565,0
6969,284,0
6970,15692,0
6971,3727,0
6972,12129,1
6973,3732,0
6974,4665,0
6975,8889,0
6976,12071,0
6977,5238,0
6978,8132,0
6979,11129,0
6980,8937,0
6981,13650,1
6982,4393,0
6983,3867,0
6984,18719,0
6985,2472,0
6986,10213,0
6987,10647,0
6988,16143,0
6989,19098,1
6990,12759,0
6991,6784,0
6992,3759,1
6993,17468,0
6994,8818,1
6995,12519,1
6996,2641,0
6997,11076,0
6998,16755,1
6999,15761,0
7000,11842,1
7001,12331,0
7002,6141,0
7003,16167,0
7004,9069,0
7005,14544,0
7006,2920,1
7007,11361,0
7008,1222,1
7009,4220,0
7010,14644,1
7011,7952,0
7012,11140,1
7013,8993,1
7014,3085,0
7015,8940,0
7016,15083,1
7017,8464,0
7018,13471,0
7019,11318,0
7020,7142,0
7021,11041,0
7022,4972,0
7023,4166,0
7024,8359,0
7025,17961,1
7026,2751,0
7027,4369,0
7028,6445,1
7029,14050,0
7030,15823,1
7031,1512,0
7032,11031,0
7033,14726,0
7034,9198,0
7035,16023,0
7036,17144,0
7037,5537,0
7038,4635,0
7039,4721,0
7040,11907,1
7041,9151,0
7042,11731,0
7043,7901,0
7044,12865,0
7045,16008,0
7046,1214,0
7047,7281,1
7048,19681,0
7049,2700,0
7050,10576,0
7051,17738,0
7052,16792,0
7053,2919,0
7054,6605,0
7055,18209,0
7056,10970,1
7057,18414,0
7058,9268,1
7059,6764,0
7060,972,0
7061,9259,0
7062,5813,0
7063,17300,0
7064,17301,0
7065,7322,1
7066,18282,1
7067,6531,0
7068,10972,0
7069,8998,1
7070,19204,0
7071,17578,0
7072,678,0
7073,3942,0
7074,14004,0
7075,15135,1
7076,2563,0
7077,11737,0
7078,4244,1
7079,539,0
7080,6629,1
7081,17558,0
7082,18529,0
7083,14356,0
7084,12187,0
7085,19058,0
7086,15271,0
7087,8886,0
7088,11570,0
7089,14314,0
7090,14354,0
7091,17241,1
7092,13909,0
7093,4506,1
7094,18906,0
7095,18632,0
7096,15026,0
7097,6228,0
7098,10257,0
7099,5989,1
7100,4032,1
7101,6844,0
7102,14509,0
7103,11063,1
7104,1882,0
7105,13882,0
7106,16211,1
7107,10521,0
7108,3603,0
7109,17099,0
7110,16576,0
7111,11486,0
7112,1675,1
7113,4600,0
7114,1268,0
7115,18279,0
7116,14523,0
7117,9361,1
7118,13548,0
7119,6789,0
7120,5448,0
7121,3924,0
7122,3567,0
7123,17093,0
7124,6483,1
7125,4760,0
7126,3646,0
7127,19598,0
7128,3967,0
7129,8953,0
7130,4107,0
7131,15604,1
7132,6079,0
7133,6149,0
7134,19053,0
7135,12213,1
7136,16028,0
7137,14262,0
7138,6411,0
7139,2144,0
7140,1483,0
7141,16144,0
7142,8821,0
7143,5083,0
7144,15409,0
7145,1025,0
7146,2383,0
7147,565,0
7148,2198,0
7149,7806,1
7150,6746,0
7151,17412,0
7152,14548,0
7153,447,0
7154,13549,0
7155,15341,0
7156,15317,0
7157,12415,0
7158,8857,0
